incident_id,timestamp,status,threat_id,threat_name,threat_type,severity,asset_id,asset_name,asset_type,asset_owner_department,asset_vulnerability_score,employee_id,emp_name,emp_department,emp_security_training,time_to_resolve_hours,data_breached_gb,financial_impact_k,description
3099,2025-04-28 05:28:16.560393,Closed,5,Insider Threat,Insider,9,14,Consultingcivilengineer Cloud Storage 14,Database,Miningengineer,1,2,Angela Sanchez,Gamesdeveloper,Completed,68,0.0,31.12,Threat: Insider Threat; Type: Insider; Asset: Consultingcivilengineer Cloud Storage 14 (Database); User: Angela Sanchez; Severity: 9
1360,2025-04-28 15:29:06.560393,Closed,1,Phishing,Social Engineering,3,11,Themeparkmanager Database 11,Database,Miningengineer,1,5,Megan Garcia,"Physicist,medical",Completed,53,1.67,40.33,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 11 (Database); User: Megan Garcia; Severity: 3
2291,2025-04-29 02:35:25.560393,Resolved,2,Malware,Malicious Code,6,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,1,John Nelson,Consultingcivilengineer,Pending,18,0.0,27.61,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 44 (Database); User: John Nelson; Severity: 6
2022,2025-04-29 04:30:20.560393,Resolved,4,DoS Attack,Denial of Service,8,36,Consultingcivilengineer Server 36,Cloud Storage,Consultingcivilengineer,4,11,Shaun Ortega,Clinicalresearchassociate,Completed,34,0.0,46.02,Threat: DoS Attack; Type: Denial of Service; Asset: Consultingcivilengineer Server 36 (Cloud Storage); User: Shaun Ortega; Severity: 8
3574,2025-04-29 07:48:09.560393,Resolved,1,Phishing,Social Engineering,3,46,Fieldseismologist Cloud Storage 46,Database,"Administrator,CivilService",5,7,Amy Cox,Electricalengineer,Completed,8,0.0,26.45,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Cloud Storage 46 (Database); User: Amy Cox; Severity: 3
2622,2025-04-29 20:01:08.560393,Resolved,3,Ransomware,Malicious Code,10,19,"Engineer,materials Database 19",Workstation,Consultingcivilengineer,3,10,Eric Perez,Childpsychotherapist,Completed,10,0.0,58.8,"Threat: Ransomware; Type: Malicious Code; Asset: Engineer,materials Database 19 (Workstation); User: Eric Perez; Severity: 10"
1739,2025-04-29 23:04:04.560393,Closed,2,Malware,Malicious Code,6,30,Electricalengineer Cloud Storage 30,Workstation,Purchasingmanager,2,8,Alyssa Carpenter,"Administrator,CivilService",Pending,213,0.0,22.02,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 30 (Workstation); User: Alyssa Carpenter; Severity: 6
2585,2025-04-29 23:07:09.560393,Resolved,1,Phishing,Social Engineering,3,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,18,0.0,20.9,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 44 (Database); User: Alyssa Carpenter; Severity: 3
4507,2025-04-30 14:37:52.560393,Resolved,2,Malware,Malicious Code,6,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,4,Christopher Miller,"Engineer,materials",Completed,33,0.0,17.05,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 44 (Database); User: Christopher Miller; Severity: 6
354,2025-04-30 17:56:49.560393,Closed,1,Phishing,Social Engineering,3,11,Themeparkmanager Database 11,Database,Miningengineer,1,4,Christopher Miller,"Engineer,materials",Completed,78,0.0,17.43,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 11 (Database); User: Christopher Miller; Severity: 3
17,2025-04-30 18:35:56.560393,Resolved,1,Phishing,Social Engineering,3,8,"Administrator,CivilService Database 8",Cloud Storage,Planninganddevelopmentsurveyor,6,6,Jeremy Allen,Databaseadministrator,Pending,24,0.0,18.47,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Database 8 (Cloud Storage); User: Jeremy Allen; Severity: 3"
920,2025-05-01 04:26:31.560393,Resolved,1,Phishing,Social Engineering,3,10,Electricalengineer Database 10,Server,"Physicist,medical",1,10,Eric Perez,Childpsychotherapist,Completed,14,0.0,23.14,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 10 (Server); User: Eric Perez; Severity: 3
1421,2025-05-01 11:42:53.560393,Resolved,4,DoS Attack,Denial of Service,8,11,Themeparkmanager Database 11,Database,Miningengineer,1,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,189,0.0,52.35,Threat: DoS Attack; Type: Denial of Service; Asset: Themeparkmanager Database 11 (Database); User: Ashley Lester; Severity: 8
1106,2025-05-01 16:51:36.560393,Resolved,1,Phishing,Social Engineering,3,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,11,Shaun Ortega,Clinicalresearchassociate,Completed,99,0.0,6.77,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 44 (Database); User: Shaun Ortega; Severity: 3
1307,2025-05-01 17:27:51.560393,Resolved,1,Phishing,Social Engineering,3,42,Consultingcivilengineer Workstation 42,Database,Fieldseismologist,4,5,Megan Garcia,"Physicist,medical",Completed,24,0.0,8.8,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Workstation 42 (Database); User: Megan Garcia; Severity: 3
3013,2025-05-02 00:17:54.560393,Closed,3,Ransomware,Malicious Code,10,37,Fieldseismologist Workstation 37,Database,Gamesdeveloper,3,4,Christopher Miller,"Engineer,materials",Completed,24,72.95,1963.97,Threat: Ransomware; Type: Malicious Code; Asset: Fieldseismologist Workstation 37 (Database); User: Christopher Miller; Severity: 10
3011,2025-05-02 06:38:58.560393,Resolved,1,Phishing,Social Engineering,3,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,4,Christopher Miller,"Engineer,materials",Completed,118,11.77,349.32,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Christopher Miller; Severity: 3
409,2025-05-02 13:01:46.560393,Resolved,1,Phishing,Social Engineering,3,12,Miningengineer Workstation 12,Database,Clinicalresearchassociate,2,6,Jeremy Allen,Databaseadministrator,Pending,24,7.82,589.98,Threat: Phishing; Type: Social Engineering; Asset: Miningengineer Workstation 12 (Database); User: Jeremy Allen; Severity: 3
3524,2025-05-03 02:45:07.560393,Resolved,2,Malware,Malicious Code,6,38,Themeparkmanager Database 38,Database,Childpsychotherapist,2,9,Emily Soto,Themeparkmanager,Pending,15,0.0,71.38,Threat: Malware; Type: Malicious Code; Asset: Themeparkmanager Database 38 (Database); User: Emily Soto; Severity: 6
3546,2025-05-03 11:17:06.560393,Resolved,1,Phishing,Social Engineering,3,40,"Physicist,medical Database 40",Database,Consultingcivilengineer,3,8,Alyssa Carpenter,"Administrator,CivilService",Pending,12,0.0,20.96,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Database 40 (Database); User: Alyssa Carpenter; Severity: 3"
1762,2025-05-03 17:58:27.560393,Resolved,1,Phishing,Social Engineering,3,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,10,Eric Perez,Childpsychotherapist,Completed,12,0.0,16.67,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: Eric Perez; Severity: 3
2696,2025-05-03 21:27:24.560393,Resolved,1,Phishing,Social Engineering,3,43,Electricalengineer Workstation 43,Workstation,Childpsychotherapist,6,3,Veronica Fitzgerald,Purchasingmanager,Completed,167,0.0,7.29,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Workstation 43 (Workstation); User: Veronica Fitzgerald; Severity: 3
4721,2025-05-03 21:52:54.560393,Closed,1,Phishing,Social Engineering,3,27,"Physicist,medical Cloud Storage 27",Cloud Storage,Themeparkmanager,3,9,Emily Soto,Themeparkmanager,Pending,40,0.0,13.65,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Cloud Storage 27 (Cloud Storage); User: Emily Soto; Severity: 3"
1266,2025-05-04 00:00:45.560393,Closed,1,Phishing,Social Engineering,3,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,3,Veronica Fitzgerald,Purchasingmanager,Completed,28,55.87,1982.16,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 18 (Server); User: Veronica Fitzgerald; Severity: 3
1958,2025-05-04 04:00:30.560393,Resolved,2,Malware,Malicious Code,6,8,"Administrator,CivilService Database 8",Cloud Storage,Planninganddevelopmentsurveyor,6,9,Emily Soto,Themeparkmanager,Pending,162,28.18,417.35,"Threat: Malware; Type: Malicious Code; Asset: Administrator,CivilService Database 8 (Cloud Storage); User: Emily Soto; Severity: 6"
1197,2025-05-04 12:09:46.560393,Resolved,2,Malware,Malicious Code,6,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,3,Veronica Fitzgerald,Purchasingmanager,Completed,30,0.0,25.92,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Veronica Fitzgerald; Severity: 6
1438,2025-05-05 02:56:39.560393,Resolved,1,Phishing,Social Engineering,3,39,Purchasingmanager Database 39,Cloud Storage,Clinicalresearchassociate,5,6,Jeremy Allen,Databaseadministrator,Pending,20,0.0,12.8,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Database 39 (Cloud Storage); User: Jeremy Allen; Severity: 3
3393,2025-05-05 21:46:00.560393,Investigating,1,Phishing,Social Engineering,3,10,Electricalengineer Database 10,Server,"Physicist,medical",1,11,Shaun Ortega,Clinicalresearchassociate,Completed,69,0.0,17.11,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 10 (Server); User: Shaun Ortega; Severity: 3
4583,2025-05-06 03:57:25.560393,Resolved,2,Malware,Malicious Code,6,6,Fieldseismologist Cloud Storage 6,Cloud Storage,Databaseadministrator,9,11,Shaun Ortega,Clinicalresearchassociate,Completed,306,33.39,877.35,Threat: Malware; Type: Malicious Code; Asset: Fieldseismologist Cloud Storage 6 (Cloud Storage); User: Shaun Ortega; Severity: 6
676,2025-05-06 15:56:29.560393,Resolved,1,Phishing,Social Engineering,3,40,"Physicist,medical Database 40",Database,Consultingcivilengineer,3,13,Anita Wright,Fieldseismologist,Completed,44,1.66,54.08,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Database 40 (Database); User: Anita Wright; Severity: 3"
384,2025-05-07 03:21:30.560393,Resolved,1,Phishing,Social Engineering,3,32,Clinicalresearchassociate Cloud Storage 32,Workstation,Databaseadministrator,4,6,Jeremy Allen,Databaseadministrator,Pending,3,0.0,19.83,Threat: Phishing; Type: Social Engineering; Asset: Clinicalresearchassociate Cloud Storage 32 (Workstation); User: Jeremy Allen; Severity: 3
1588,2025-05-08 04:30:58.560393,Resolved,2,Malware,Malicious Code,6,11,Themeparkmanager Database 11,Database,Miningengineer,1,10,Eric Perez,Childpsychotherapist,Completed,7,0.0,15.57,Threat: Malware; Type: Malicious Code; Asset: Themeparkmanager Database 11 (Database); User: Eric Perez; Severity: 6
3561,2025-05-08 20:52:31.560393,Resolved,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,9,Emily Soto,Themeparkmanager,Pending,103,0.0,12.19,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: Emily Soto; Severity: 3"
4638,2025-05-09 16:57:29.560393,Resolved,2,Malware,Malicious Code,6,41,Gamesdeveloper Database 41,Server,"Administrator,CivilService",1,9,Emily Soto,Themeparkmanager,Pending,12,0.0,38.78,Threat: Malware; Type: Malicious Code; Asset: Gamesdeveloper Database 41 (Server); User: Emily Soto; Severity: 6
1018,2025-05-10 02:18:33.560393,Resolved,1,Phishing,Social Engineering,3,27,"Physicist,medical Cloud Storage 27",Cloud Storage,Themeparkmanager,3,15,Amy Lawrence,Miningengineer,Completed,97,14.51,752.99,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Cloud Storage 27 (Cloud Storage); User: Amy Lawrence; Severity: 3"
3877,2025-05-10 06:52:02.560393,Resolved,1,Phishing,Social Engineering,3,5,Planninganddevelopmentsurveyor Database 5,Database,Purchasingmanager,1,11,Shaun Ortega,Clinicalresearchassociate,Completed,26,2.52,40.03,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Database 5 (Database); User: Shaun Ortega; Severity: 3
1048,2025-05-10 13:02:09.560393,Investigating,2,Malware,Malicious Code,6,38,Themeparkmanager Database 38,Database,Childpsychotherapist,2,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,69,10.51,652.17,Threat: Malware; Type: Malicious Code; Asset: Themeparkmanager Database 38 (Database); User: Ashley Lester; Severity: 6
2745,2025-05-11 03:03:35.560393,Resolved,3,Ransomware,Malicious Code,10,46,Fieldseismologist Cloud Storage 46,Database,"Administrator,CivilService",5,12,Tony Williams,"Engineer,materials",Completed,743,0.0,98.02,Threat: Ransomware; Type: Malicious Code; Asset: Fieldseismologist Cloud Storage 46 (Database); User: Tony Williams; Severity: 10
3720,2025-05-12 01:34:27.560393,Resolved,5,Insider Threat,Insider,9,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,10,Eric Perez,Childpsychotherapist,Completed,432,0.0,32.15,Threat: Insider Threat; Type: Insider; Asset: Electricalengineer Cloud Storage 22 (Database); User: Eric Perez; Severity: 9
4536,2025-05-12 02:40:57.560393,Resolved,1,Phishing,Social Engineering,3,8,"Administrator,CivilService Database 8",Cloud Storage,Planninganddevelopmentsurveyor,6,5,Megan Garcia,"Physicist,medical",Completed,80,0.0,13.44,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Database 8 (Cloud Storage); User: Megan Garcia; Severity: 3"
1019,2025-05-13 03:58:07.560393,Resolved,4,DoS Attack,Denial of Service,8,30,Electricalengineer Cloud Storage 30,Workstation,Purchasingmanager,2,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,833,0.0,170.27,Threat: DoS Attack; Type: Denial of Service; Asset: Electricalengineer Cloud Storage 30 (Workstation); User: Ashley Lester; Severity: 8
1945,2025-05-13 10:23:00.560393,Resolved,1,Phishing,Social Engineering,3,27,"Physicist,medical Cloud Storage 27",Cloud Storage,Themeparkmanager,3,7,Amy Cox,Electricalengineer,Completed,21,31.85,976.35,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Cloud Storage 27 (Cloud Storage); User: Amy Cox; Severity: 3"
3779,2025-05-13 12:20:51.560393,Resolved,2,Malware,Malicious Code,6,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,75,10.68,413.83,Threat: Malware; Type: Malicious Code; Asset: Fieldseismologist Database 1 (Database); User: Alyssa Carpenter; Severity: 6
1300,2025-05-13 20:52:05.560393,Closed,1,Phishing,Social Engineering,3,19,"Engineer,materials Database 19",Workstation,Consultingcivilengineer,3,6,Jeremy Allen,Databaseadministrator,Pending,31,13.95,124.36,"Threat: Phishing; Type: Social Engineering; Asset: Engineer,materials Database 19 (Workstation); User: Jeremy Allen; Severity: 3"
3441,2025-05-14 02:46:10.560393,Closed,3,Ransomware,Malicious Code,10,3,Purchasingmanager Server 3,Server,Miningengineer,5,8,Alyssa Carpenter,"Administrator,CivilService",Pending,177,180.21,4715.2,Threat: Ransomware; Type: Malicious Code; Asset: Purchasingmanager Server 3 (Server); User: Alyssa Carpenter; Severity: 10
1178,2025-05-14 02:49:41.560393,Resolved,5,Insider Threat,Insider,9,31,Planninganddevelopmentsurveyor Server 31,Server,"Engineer,materials",4,13,Anita Wright,Fieldseismologist,Completed,41,29.18,1636.16,Threat: Insider Threat; Type: Insider; Asset: Planninganddevelopmentsurveyor Server 31 (Server); User: Anita Wright; Severity: 9
4365,2025-05-14 04:24:29.560393,Resolved,2,Malware,Malicious Code,6,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,10,Eric Perez,Childpsychotherapist,Completed,151,48.76,770.07,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Workstation 16 (Server); User: Eric Perez; Severity: 6
1081,2025-05-14 04:49:28.560393,Resolved,1,Phishing,Social Engineering,3,13,Databaseadministrator Cloud Storage 13,Database,Themeparkmanager,3,2,Angela Sanchez,Gamesdeveloper,Completed,23,0.0,10.18,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Cloud Storage 13 (Database); User: Angela Sanchez; Severity: 3
922,2025-05-14 11:05:57.560393,Resolved,2,Malware,Malicious Code,6,50,Childpsychotherapist Server 50,Workstation,Planninganddevelopmentsurveyor,4,7,Amy Cox,Electricalengineer,Completed,233,0.0,58.09,Threat: Malware; Type: Malicious Code; Asset: Childpsychotherapist Server 50 (Workstation); User: Amy Cox; Severity: 6
3535,2025-05-14 16:08:41.560393,Resolved,2,Malware,Malicious Code,6,40,"Physicist,medical Database 40",Database,Consultingcivilengineer,3,15,Amy Lawrence,Miningengineer,Completed,37,0.0,16.16,"Threat: Malware; Type: Malicious Code; Asset: Physicist,medical Database 40 (Database); User: Amy Lawrence; Severity: 6"
40,2025-05-14 22:51:30.560393,Resolved,1,Phishing,Social Engineering,3,35,Gamesdeveloper Cloud Storage 35,Workstation,Consultingcivilengineer,5,3,Veronica Fitzgerald,Purchasingmanager,Completed,31,9.56,196.36,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Cloud Storage 35 (Workstation); User: Veronica Fitzgerald; Severity: 3
3408,2025-05-15 08:49:25.560393,Resolved,1,Phishing,Social Engineering,3,28,"Administrator,CivilService Server 28",Server,"Physicist,medical",1,13,Anita Wright,Fieldseismologist,Completed,42,0.0,16.81,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Server 28 (Server); User: Anita Wright; Severity: 3"
3618,2025-05-16 08:13:42.560393,Resolved,1,Phishing,Social Engineering,3,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,6,Jeremy Allen,Databaseadministrator,Pending,22,0.0,17.7,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 21 (Cloud Storage); User: Jeremy Allen; Severity: 3
1858,2025-05-16 08:38:00.560393,Resolved,1,Phishing,Social Engineering,3,3,Purchasingmanager Server 3,Server,Miningengineer,5,3,Veronica Fitzgerald,Purchasingmanager,Completed,30,0.0,22.45,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 3 (Server); User: Veronica Fitzgerald; Severity: 3
